자치구,온도평균
Seoul_Grand_Park,32.7
Guro-gu,32.5
Guro-gu,32.2
Guro-gu,34.9
Seongdong-gu,32.6
Guro-gu,33.2
Seongdong-gu,33
Guro-gu,32.2
Gwangjin-gu,33.4
Guro-gu,32.4
Guro-gu,
Guro-gu,33.8
Seongdong-gu,32.3
Guro-gu,32.5
Gwangjin-gu,32.1
Gangseo-gu,32
Guro-gu,33.4
Gangseo-gu,32.2
Guro-gu,33.1
Guro-gu,33.8
Seongdong-gu,32.6
Seongdong-gu,33.3
Seongdong-gu,32.1
Seongdong-gu,33
Seongdong-gu,32.7
Seongbuk-gu,32
Seongdong-gu,33.4
Seongdong-gu,32.5
Seongdong-gu,33.2
Seongdong-gu,
Seocho-gu,31.8
Seongdong-gu,32.5
Seongdong-gu,33.2
Seongdong-gu,32.4
Seoul_Grand_Park,-40
Seongdong-gu,32.1
Seongdong-gu,33
Seongdong-gu,33.8
Seongdong-gu,33.3
Seongdong-gu,32.5
Seongdong-gu,32.4
Seongdong-gu,33.1
Seongdong-gu,32.6
Seongdong-gu,32.9
Seongdong-gu,-40
Yangcheon-gu,32.5
Seocho-gu,32.4
Seongdong-gu,-40
Seongdong-gu,33
Seongdong-gu,32.7
Songpa-gu,33.2
Seongbuk-gu,-40
Seongbuk-gu,32.6
Songpa-gu,33
Songpa-gu,33.5
Songpa-gu,32.2
Songpa-gu,33
Songpa-gu,33.3
Songpa-gu,32.4
Mapo-gu,32.3
Mapo-gu,32
Mapo-gu,32
Songpa-gu,32.7
Mapo-gu,32
Mapo-gu,32.7
Mapo-gu,32.8
Yangcheon-gu,31.3
Yangcheon-gu,32.5
Yangcheon-gu,
Yangcheon-gu,29.6
Yangcheon-gu,32.3
Yangcheon-gu,32
Mapo-gu,32.4
Mapo-gu,33.3
Yangcheon-gu,32.4
Mapo-gu,32.8
Yangcheon-gu,32
Mapo-gu,33.5
Songpa-gu,33.2
Mapo-gu,
Mapo-gu,31.6
Songpa-gu,33.5
Yangcheon-gu,32.5
Songpa-gu,33.6
Songpa-gu,33.4
Songpa-gu,33.7
Seongbuk-gu,33.1
Songpa-gu,32.3
Mapo-gu,32.5
Songpa-gu,
Songpa-gu,
Songpa-gu,34.1
Songpa-gu,32.7
Songpa-gu,33.5
Songpa-gu,-40
Songpa-gu,33
Songpa-gu,32.8
Seongbuk-gu,-40
Songpa-gu,32.7
Songpa-gu,32.8
Mapo-gu,33.4
Yangcheon-gu,32.7
Songpa-gu,32.2
Mapo-gu,-40
Songpa-gu,33.3
Songpa-gu,32.8
Songpa-gu,32.7
Songpa-gu,33.5
Songpa-gu,31.6
Songpa-gu,32.4
Yangcheon-gu,31.8
Seongdong-gu,30.1
Songpa-gu,33.2
Seongbuk-gu,-40
Mapo-gu,32.1
Songpa-gu,31.9
Songpa-gu,32.6
Yangcheon-gu,31.8
Songpa-gu,33.8
Songpa-gu,33.8
Seongbuk-gu,31
Songpa-gu,33.5
Songpa-gu,33.1
Songpa-gu,33
Seongbuk-gu,32.9
Seongbuk-gu,
Songpa-gu,34.4
Seongbuk-gu,32
Seongdong-gu,-40
Seongdong-gu,32.9
Seongbuk-gu,32.3
Seongbuk-gu,32.8
Seongbuk-gu,33
Seongbuk-gu,32.8
Seongdong-gu,-40
Seongbuk-gu,33.3
Seongbuk-gu,32.2
Seongbuk-gu,32.5
Seongbuk-gu,33
Seongdong-gu,32.4
Seongdong-gu,33
Seongdong-gu,32.5
Seongdong-gu,32.7
Seongbuk-gu,32.6
Seongdong-gu,31.7
Seongdong-gu,33.3
Seongbuk-gu,31.5
Seongdong-gu,33.4
Seongbuk-gu,32.8
Seongbuk-gu,32.4
Seongdong-gu,31.6
Seongdong-gu,32.3
Seongbuk-gu,32.6
Seongdong-gu,33.1
Seocho-gu,32.4
Seongbuk-gu,33
Seongbuk-gu,30.6
Seongbuk-gu,32.3
Seongdong-gu,32.3
Seongdong-gu,33.9
Seongdong-gu,32.8
Seongdong-gu,33.5
Seongdong-gu,
Seongdong-gu,32.7
Seongdong-gu,33.4
Seongdong-gu,33.4
Seongdong-gu,32.9
Seongdong-gu,
Seongdong-gu,32.3
Mapo-gu,32.1
Yangcheon-gu,32.5
Yangcheon-gu,32.7
Yangcheon-gu,
Yangcheon-gu,
Yangcheon-gu,31.6
Yangcheon-gu,32
Seongbuk-gu,33.6
Yangcheon-gu,32.4
Yangcheon-gu,31.6
Mapo-gu,
Yangcheon-gu,32.5
Yangcheon-gu,33.5
Yangcheon-gu,31.9
Yangcheon-gu,31.6
Yangcheon-gu,32.4
Yangcheon-gu,31.7
Yangcheon-gu,32.2
Mapo-gu,32.2
Yangcheon-gu,32.8
Yangcheon-gu,32.6
Yangcheon-gu,31.9
Yangcheon-gu,31
Yangcheon-gu,31.1
Yangcheon-gu,31.5
Yangcheon-gu,32.7
Yangcheon-gu,31.5
Yangcheon-gu,32
Yangcheon-gu,32.2
Yangcheon-gu,32.1
Mapo-gu,32.5
Yangcheon-gu,32.3
Yangcheon-gu,32.5
Yangcheon-gu,31.6
Yangcheon-gu,31.5
Yangcheon-gu,32.9
Mapo-gu,32.6
Yangcheon-gu,32.9
Yangcheon-gu,31.6
Yangcheon-gu,34
Yangcheon-gu,33
Yangcheon-gu,32
Yangcheon-gu,31.7
Yangcheon-gu,
Mapo-gu,31.5
Mapo-gu,33.9
Yangcheon-gu,31.2
Yangcheon-gu,31.9
Yangcheon-gu,31.9
Mapo-gu,32.9
Mapo-gu,33.1
Mapo-gu,33.6
Mapo-gu,32.9
Mapo-gu,32.5
Mapo-gu,31.8
Mapo-gu,31.2
Mapo-gu,32.5
Mapo-gu,32.3
Yangcheon-gu,31.6
Yangcheon-gu,33.8
Mapo-gu,33.3
Seodaemun-gu,31.7
Mapo-gu,33.5
Mapo-gu,
Mapo-gu,33
Seodaemun-gu,32.3
Mapo-gu,31.7
Seodaemun-gu,32.7
Mapo-gu,33.3
Seodaemun-gu,32.8
Gangnam-gu,32.5
Seodaemun-gu,32.5
Seodaemun-gu,33.1
Seodaemun-gu,32.8
Mapo-gu,32.3
Seodaemun-gu,33
Seodaemun-gu,31.4
Mapo-gu,
Seodaemun-gu,32.4
Seodaemun-gu,32.7
Mapo-gu,32.6
Mapo-gu,31.9
Mapo-gu,32.9
Mapo-gu,32.8
Mapo-gu,32.6
Seodaemun-gu,33.8
Seodaemun-gu,-40
Mapo-gu,32.2
Mapo-gu,32.7
Seocho-gu,32.4
Seodaemun-gu,31.6
Mapo-gu,32.5
Mapo-gu,33
Mapo-gu,32.5
Mapo-gu,32.7
Mapo-gu,32.7
Mapo-gu,32.4
Mapo-gu,32.8
Mapo-gu,32.3
Mapo-gu,32.9
Mapo-gu,
Mapo-gu,31.9
Mapo-gu,31.9
Seodaemun-gu,-40
Seodaemun-gu,-40
Seodaemun-gu,33.4
Seocho-gu,32.3
Seocho-gu,32.1
Seocho-gu,32.7
Seodaemun-gu,-40
Seocho-gu,32.9
Seodaemun-gu,28.4
Seocho-gu,32.9
Seongdong-gu,32.5
Seocho-gu,33.7
Seocho-gu,33.5
Seocho-gu,33.1
Seodaemun-gu,30
Seocho-gu,32.9
Seocho-gu,32.5
Seocho-gu,
Seocho-gu,34
Seocho-gu,
Seocho-gu,31.7
Seocho-gu,32.6
Seocho-gu,33.1
Seocho-gu,32.5
Gangnam-gu,
Seocho-gu,33.8
Seodaemun-gu,33.6
Seodaemun-gu,-40
Seocho-gu,32.7
Seocho-gu,31.7
Seodaemun-gu,32
Seocho-gu,33.2
Seocho-gu,
Seodaemun-gu,32.1
Seodaemun-gu,31.2
Seocho-gu,32.4
Seodaemun-gu,-40
Seodaemun-gu,-40
Seodaemun-gu,-40
Mapo-gu,33.4
Seocho-gu,33.6
Gangnam-gu,33.1
Gangnam-gu,29.7
Gangnam-gu,32.6
Gangnam-gu,33.3
Dongjak-gu,
Gangnam-gu,33
Gangnam-gu,33
Dongjak-gu,33.2
Dongjak-gu,32.1
Dongjak-gu,32.9
Dongjak-gu,32.7
Dongjak-gu,32.5
Dongjak-gu,33
Dongjak-gu,33.4
Dongjak-gu,29.9
Mapo-gu,33.4
Dongjak-gu,33.1
Dongjak-gu,33.6
Gangnam-gu,32.9
Dongjak-gu,32.2
Mapo-gu,32.1
Gangnam-gu,30
Gangnam-gu,33.4
Dongjak-gu,33.4
Dongjak-gu,30.3
Dongjak-gu,32.3
Gangnam-gu,34.7
Gangnam-gu,32.9
Gangnam-gu,32.6
Gangnam-gu,32.5
Gangnam-gu,32.4
Gangnam-gu,32.4
Gangnam-gu,32.5
Gangnam-gu,31.8
Gangnam-gu,33.3
Gangnam-gu,31.5
Gangnam-gu,32.2
Gangnam-gu,31.7
Gangnam-gu,32.4
Gangnam-gu,32.3
Gangnam-gu,33
Gangnam-gu,32.2
Gangnam-gu,32.4
Seocho-gu,-40
Gangnam-gu,33
Dongjak-gu,32.9
Seocho-gu,31.9
Gangnam-gu,
Seodaemun-gu,-40
Gangnam-gu,32.2
Seocho-gu,-40
Seocho-gu,32.4
Gangnam-gu,33.5
Dongjak-gu,32.5
Seocho-gu,-40
Gangnam-gu,
Seocho-gu,30.9
Mapo-gu,
Mapo-gu,32.3
Dongjak-gu,32.5
Dongjak-gu,32.4
Dongjak-gu,33.3
Dongjak-gu,31.3
Dongjak-gu,
Dongjak-gu,33.1
Dongjak-gu,32.4
Dongjak-gu,33.3
Gangnam-gu,-40
Dongjak-gu,32.7
Mapo-gu,32.5
Mapo-gu,32.3
Jungnang-gu,31.3
Jungnang-gu,32.7
Jungnang-gu,30.5
Jungnang-gu,32.6
Jungnang-gu,31.7
Jung-gu,31.4
Jungnang-gu,32.4
Jungnang-gu,32.3
Jungnang-gu,30.9
Jungnang-gu,30.6
Jungnang-gu,33.6
Jungnang-gu,32.8
Jung-gu,
Jung-gu,31.4
Jungnang-gu,31.8
Jungnang-gu,32.1
Jung-gu,31.9
Jungnang-gu,31.2
Jungnang-gu,32.3
Jungnang-gu,31.5
Jung-gu,31.7
Jung-gu,-40
Jung-gu,30.6
Jung-gu,30.4
Jung-gu,-40
Yangcheon-gu,31.2
Yeongdeungpo-gu,31.4
Yeongdeungpo-gu,31.3
Gangbuk-gu,31.8
Yeongdeungpo-gu,32.1
Jung-gu,31.3
Yangcheon-gu,31
Gangbuk-gu,29.9
Yeongdeungpo-gu,31.2
Yeongdeungpo-gu,32.3
Jungnang-gu,
Yeongdeungpo-gu,31.3
Yeongdeungpo-gu,31.4
Yeongdeungpo-gu,32.6
Yeongdeungpo-gu,32.4
Yeongdeungpo-gu,31.3
Yeongdeungpo-gu,32.2
Yeongdeungpo-gu,31.8
Yeongdeungpo-gu,31.4
Yeongdeungpo-gu,30.9
Yeongdeungpo-gu,30.8
Yeongdeungpo-gu,31.9
Yeongdeungpo-gu,31.2
Yeongdeungpo-gu,31
Yeongdeungpo-gu,31.7
Yeongdeungpo-gu,32.2
Yeongdeungpo-gu,31.9
Yeongdeungpo-gu,31.4
Yeongdeungpo-gu,31.7
Yeongdeungpo-gu,31.6
Yeongdeungpo-gu,31.8
Yeongdeungpo-gu,31.4
Songpa-gu,-40
Yangcheon-gu,30.8
Yeongdeungpo-gu,31.3
Yeongdeungpo-gu,31
Yeongdeungpo-gu,31.4
Jung-gu,-40
Yeongdeungpo-gu,31.8
Yeongdeungpo-gu,31.9
Yeongdeungpo-gu,32
Yangcheon-gu,-40
Yeongdeungpo-gu,31.7
Jung-gu,
Jung-gu,-40
Jung-gu,29.8
Jung-gu,32.2
Jung-gu,31.3
Yangcheon-gu,30.9
Yangcheon-gu,32
Jung-gu,30.9
Jung-gu,-40
Yangcheon-gu,-40
Jung-gu,
Yangcheon-gu,30.1
Jung-gu,-40
Gangbuk-gu,31.2
Gangbuk-gu,30.1
Gangbuk-gu,30.9
Gangbuk-gu,30.9
Gangbuk-gu,31.2
Gangbuk-gu,30.1
Gangbuk-gu,32.2
Gangbuk-gu,29.7
Gangbuk-gu,32
Gangbuk-gu,31.6
Gangbuk-gu,31.7
Gangbuk-gu,31.4
Gangbuk-gu,30.4
Gangbuk-gu,31.7
Gangbuk-gu,31.9
Gangbuk-gu,32
Gangbuk-gu,31.2
Gangbuk-gu,31.5
Gangbuk-gu,30.7
Gangbuk-gu,30
Gangbuk-gu,-40
Yongsan-gu,32.2
Gangbuk-gu,-40
Gangbuk-gu,-40
Gangbuk-gu,-40
Yongsan-gu,31.4
Gangbuk-gu,-40
Yongsan-gu,
Yongsan-gu,31.2
Gangbuk-gu,-40
Gangbuk-gu,29.7
Gangbuk-gu,30.2
Yongsan-gu,32.2
Yongsan-gu,32
Yongsan-gu,32
Yongsan-gu,31.4
Yongsan-gu,31.4
Yongsan-gu,31.3
Yongsan-gu,30.3
Gwanak-gu,31.8
Gwanak-gu,30.6
Yongsan-gu,32.3
Gwanak-gu,32.4
Gwanak-gu,29.5
Gwanak-gu,31.3
Gwanak-gu,32
Eunpyeong-gu,31.4
Gwanak-gu,32
Yongsan-gu,
Songpa-gu,-40
Yongsan-gu,31.3
Yongsan-gu,31.5
Yongsan-gu,
Yongsan-gu,30.8
Gwanak-gu,32
Yongsan-gu,31.8
Yongsan-gu,31.8
Yongsan-gu,32.4
Yongsan-gu,32.1
Gwanak-gu,31.6
Jung-gu,32.3
Gwanak-gu,32.6
Gwanak-gu,32
Gwanak-gu,32.6
Gwanak-gu,32.5
Gwanak-gu,
Gwanak-gu,31.8
Gwanak-gu,31
Gwanak-gu,31.5
Gwanak-gu,-40
Gwangjin-gu,-40
Gwanak-gu,31.3
Gwanak-gu,32.1
Gwanak-gu,
Gwanak-gu,31.7
Gwanak-gu,31.3
Gwanak-gu,32.2
Eunpyeong-gu,31.4
Gwanak-gu,32.3
Gwanak-gu,30.1
Gwangjin-gu,31.1
Gwangjin-gu,28.4
Gwanak-gu,31.9
Gwanak-gu,31
Gwangjin-gu,31.6
Gwangjin-gu,32.5
Eunpyeong-gu,32.1
Jongno-gu,30.9
Jongno-gu,32.1
Jongno-gu,32.8
Jongno-gu,30.8
Jongno-gu,32.1
Jongno-gu,31.3
Jungnang-gu,32.2
Jungnang-gu,32.4
Jongno-gu,31.3
Eunpyeong-gu,30.8
Jongno-gu,
Jungnang-gu,32.2
Jongno-gu,30.5
Jongno-gu,-40
Yangcheon-gu,31
Jongno-gu,-40
Yangcheon-gu,31.1
Yangcheon-gu,31.7
Jongno-gu,32.5
Gangdong-gu,31.6
Jongno-gu,31.2
Jongno-gu,31.7
Jongno-gu,30.5
Jongno-gu,30.2
Jongno-gu,31.5
Jongno-gu,32.4
Jongno-gu,31.5
Jongno-gu,31
Jongno-gu,31.9
Jongno-gu,29
Jongno-gu,30.6
Jongno-gu,32.2
Jongno-gu,32.3
Jongno-gu,31.9
Eunpyeong-gu,31.3
Jongno-gu,31.3
Jongno-gu,31.9
Jongno-gu,30.7
Jungnang-gu,32.3
Eunpyeong-gu,28.5
Eunpyeong-gu,31.3
Jongno-gu,31.4
Jongno-gu,31.7
Jongno-gu,31.5
Jongno-gu,30.3
Eunpyeong-gu,-40
Eunpyeong-gu,32.1
Jongno-gu,31.3
Jongno-gu,31.8
Jongno-gu,31.7
Eunpyeong-gu,-40
Jongno-gu,32.2
Eunpyeong-gu,
Eunpyeong-gu,31.4
Eunpyeong-gu,31.2
Eunpyeong-gu,31.7
Eunpyeong-gu,30.8
Eunpyeong-gu,31.5
Eunpyeong-gu,31.1
Eunpyeong-gu,30.4
Eunpyeong-gu,31.8
Gwanak-gu,32.2
Gwanak-gu,31.2
Jongno-gu,27.7
Yongsan-gu,32
Eunpyeong-gu,31.6
Eunpyeong-gu,31.7
Gwanak-gu,32.3
Jongno-gu,32.2
Eunpyeong-gu,31.4
Gwanak-gu,32.1
Eunpyeong-gu,31.1
Eunpyeong-gu,31.4
Eunpyeong-gu,31.7
Jongno-gu,29.8
Gwanak-gu,31.1
Gwanak-gu,32.8
Gwanak-gu,33.1
Gwanak-gu,31.8
Gwanak-gu,29.5
Gwanak-gu,31.6
Gwangjin-gu,31.5
Eunpyeong-gu,31.8
Gwanak-gu,30.2
Jongno-gu,31.9
Jongno-gu,
Gangdong-gu,32.8
Jongno-gu,30.3
Jungnang-gu,32.3
Gangdong-gu,
Jungnang-gu,32
Yangcheon-gu,31
Jongno-gu,31.4
Jongno-gu,30.7
Jungnang-gu,32.4
Jongno-gu,31.9
Jungnang-gu,32.4
Jungnang-gu,31.9
Gangdong-gu,32.4
Jungnang-gu,31.9
Jongno-gu,31.2
Yangcheon-gu,30.6
Yangcheon-gu,-40
Nowon-gu,28.6
Jungnang-gu,32.4
Yangcheon-gu,31.4
Gangdong-gu,32.5
Gangdong-gu,32.3
Geumcheon-gu,32.3
Geumcheon-gu,32.1
Guro-gu,31.5
Geumcheon-gu,35.1
Gangseo-gu,30.8
Nowon-gu,31.9
Nowon-gu,31.6
Nowon-gu,31.6
Nowon-gu,30.8
Dobong-gu,31.2
Nowon-gu,31.4
Nowon-gu,31.4
Gangdong-gu,32.2
Geumcheon-gu,32.5
Dobong-gu,31.2
Geumcheon-gu,31.7
Geumcheon-gu,31.5
Yangcheon-gu,31.5
Geumcheon-gu,32.3
Gangdong-gu,
Dobong-gu,31.2
Nowon-gu,30.2
Geumcheon-gu,32.1
Dobong-gu,31.1
Geumcheon-gu,31.6
Geumcheon-gu,32
Geumcheon-gu,32.1
Nowon-gu,31.4
Geumcheon-gu,32.3
Geumcheon-gu,31
Guro-gu,30.4
Geumcheon-gu,33.3
Nowon-gu,31.1
Yangcheon-gu,-40
Nowon-gu,32.2
Nowon-gu,32.4
Geumcheon-gu,31.8
Guro-gu,
Guro-gu,-40
Geumcheon-gu,32.1
Guro-gu,31.7
Gangdong-gu,32.3
Geumcheon-gu,32.4
Yangcheon-gu,32.3
Guro-gu,-40
Gangdong-gu,32.1
Guro-gu,-40
Geumcheon-gu,31.1
Geumcheon-gu,31.9
Geumcheon-gu,32
Gangdong-gu,32.2
Gangdong-gu,32.4
Geumcheon-gu,30.2
Gangdong-gu,
Guro-gu,31.6
Gangdong-gu,32.1
Gangdong-gu,32.5
Gangdong-gu,32.4
Gangdong-gu,31.6
Gangdong-gu,32.3
Yangcheon-gu,30.3
Gangdong-gu,30.2
Gangdong-gu,31.3
Gangdong-gu,32.2
Gangdong-gu,
Yangcheon-gu,-40
Yangcheon-gu,32.4
Geumcheon-gu,32.3
Nowon-gu,31.9
Yangcheon-gu,32
Yangcheon-gu,31.8
Guro-gu,31.6
Gangdong-gu,32.1
Gangdong-gu,32.2
Dobong-gu,31.6
Gangdong-gu,32.4
Dobong-gu,24
Dobong-gu,30.6
Gangdong-gu,32.1
Gangdong-gu,
Dobong-gu,31.2
Nowon-gu,28
Gangdong-gu,-40
Gangseo-gu,30.1
Dobong-gu,30.8
Nowon-gu,31.6
Gangseo-gu,31.1
Nowon-gu,31.4
Dobong-gu,29.6
Nowon-gu,31.2
Nowon-gu,31.7
Nowon-gu,31.3
Dobong-gu,30
Gangdong-gu,32.2
Gangdong-gu,32.2
Gangseo-gu,30.4
Gangdong-gu,32.4
Dobong-gu,-40
Dobong-gu,28.7
Nowon-gu,31.5
Gangseo-gu,-40
Nowon-gu,-40
Dobong-gu,23.1
Gangseo-gu,
Dobong-gu,-40
Gangdong-gu,32
Gangdong-gu,32.4
Nowon-gu,30.7
Dobong-gu,-40
Dobong-gu,-40
Gangdong-gu,31.8
Gangdong-gu,-40
Gangseo-gu,-40
Gangdong-gu,32
Gwanak-gu,31.8
Gangseo-gu,31.2
Nowon-gu,31.7
Gangseo-gu,27.9
Gangseo-gu,-40
Gangseo-gu,
Gangseo-gu,30.8
Gangseo-gu,30.9
Gangseo-gu,-40
Gwanak-gu,32.6
Gangdong-gu,30.9
Gwanak-gu,32.2
Gangdong-gu,32.1
Gangseo-gu,
Gangdong-gu,31.5
Gangseo-gu,30.1
Gangseo-gu,-40
Gangseo-gu,-40
Gangseo-gu,31.1
Gangseo-gu,-40
Gwanak-gu,31.3
Gangseo-gu,-40
Gangseo-gu,31.2
Gwanak-gu,
Gangseo-gu,31.1
Gangseo-gu,30.7
Gangseo-gu,-40
Gwanak-gu,32.6
Gwanak-gu,31.1
Gwanak-gu,31.1
Nowon-gu,32.2
Gwanak-gu,31
Gwanak-gu,
Gwanak-gu,
Gwanak-gu,31.4
Nowon-gu,31.3
Nowon-gu,31.9
Dobong-gu,31.2
Nowon-gu,31.5
Gwanak-gu,32
Gwanak-gu,29.1
Dobong-gu,30.4
Gwanak-gu,32
Gwanak-gu,31.7
Gwanak-gu,32.1
Gwanak-gu,31.3
Gwanak-gu,32
Gangseo-gu,-40
Gangseo-gu,31.6
Gwanak-gu,32
Gwanak-gu,31.9
Gwanak-gu,31.7
Nowon-gu,31.1
Gangnam-gu,31
Dobong-gu,31.2
Dobong-gu,30.8
Dobong-gu,30.5
Dobong-gu,31.6
Nowon-gu,31.4
Nowon-gu,28.5
Dobong-gu,31
Dobong-gu,30.2
Dobong-gu,31.7
Dobong-gu,32
Dobong-gu,31
Dobong-gu,30.7
Dobong-gu,31.2
Dobong-gu,31.3
Dobong-gu,30.2
Dobong-gu,31.5
Dobong-gu,31.5
Dobong-gu,30.8
Gwanak-gu,31.5
Dobong-gu,31.6
Gwanak-gu,32.1
Dobong-gu,31.7
Gwanak-gu,31.5
Gwanak-gu,32.1
Nowon-gu,31.4
Dobong-gu,30.7
Nowon-gu,30.5
Nowon-gu,31.7
Gwanak-gu,31.2
Dobong-gu,30.7
Dongdaemun-gu,31.8
Dobong-gu,30.7
Gangdong-gu,31.9
Gangdong-gu,32.1
Gwanak-gu,31.9
Dobong-gu,32.5
Gangnam-gu,30.9
Gangdong-gu,32.8
Dobong-gu,30.5
Gangnam-gu,31.8
Gangdong-gu,-40
Gangnam-gu,31.2
Gangdong-gu,32.6
Gangdong-gu,31.6
Gangdong-gu,31.9
Gangnam-gu,31.2
Gangnam-gu,-40
Gangdong-gu,31.2
Gangnam-gu,28.6
Gangdong-gu,-40
Gangnam-gu,31.4
Gangdong-gu,31.5
Gangdong-gu,32.2
Dongdaemun-gu,-40
Dongdaemun-gu,32
Gangdong-gu,32.3
Gangdong-gu,31.7
Gangdong-gu,-40
Gangnam-gu,-40
Gangdong-gu,31.7
Gangdong-gu,31.6
Gangdong-gu,31.2
Gangdong-gu,
Gangdong-gu,30.9
Gangdong-gu,32.2
Gangdong-gu,31.8
Dongdaemun-gu,32.1
Gangdong-gu,-40
Gangdong-gu,-40
Gangdong-gu,32.3
Gangdong-gu,32.3
Dongdaemun-gu,31.7
Gangdong-gu,31.4
Gangdong-gu,-40
Gangdong-gu,31.3
Gangdong-gu,-40
Gangdong-gu,29.7
Gangdong-gu,31.2
Dongdaemun-gu,31.6
Seocho-gu,29.3
Dongdaemun-gu,31
Dongjak-gu,31.5
Gangdong-gu,32.2
Dongdaemun-gu,31.7
Dongdaemun-gu,31.4
Dongdaemun-gu,31.6
Dongdaemun-gu,31.9
Dongdaemun-gu,31.7
Dongdaemun-gu,31.4
Dongdaemun-gu,32.3
Dongdaemun-gu,28.7
Gangdong-gu,-40
Gangdong-gu,31.7
Dongdaemun-gu,32
Dongdaemun-gu,31.5
Dongdaemun-gu,31.8
Gangdong-gu,32.1
Dongdaemun-gu,31.6
Dongjak-gu,30.8
Mapo-gu,37.3
Gangdong-gu,
Gangseo-gu,-40
Dongdaemun-gu,
Gangdong-gu,
Gangdong-gu,-40
Mapo-gu,31.5
Dongjak-gu,-40
Mapo-gu,-40
Dongdaemun-gu,31.8
Dongdaemun-gu,31.6
Gangseo-gu,31.1
Mapo-gu,29.6
Dongjak-gu,28.9
Dongdaemun-gu,31.9
Dongjak-gu,30.2
Gangseo-gu,31.5
Mapo-gu,-40
Gangbuk-gu,-40
Dongjak-gu,31
Gangseo-gu,31.2
Mapo-gu,31.2
Gangseo-gu,31.8
Yongsan-gu,31.6
Jongno-gu,-40
Mapo-gu,30.5
Gangbuk-gu,30.5
Gwanak-gu,29.4
Gwangjin-gu,32.2
Guro-gu,31.3
Gangseo-gu,31.5
Gangseo-gu,31.5
Mapo-gu,-40
Gangseo-gu,32.2
Seongdong-gu,29.3
Seongdong-gu,31.7
Jongno-gu,31.3
Mapo-gu,30.3
Dongdaemun-gu,30.6
Gangbuk-gu,29.5
Gwangjin-gu,31.9
Mapo-gu,31
Mapo-gu,29.9
Mapo-gu,30.6
Mapo-gu,30.2
Guro-gu,32.3
Guro-gu,31.9
Seongdong-gu,32.1
Gangseo-gu,28.5
Guro-gu,32.6
Gwangjin-gu,32.7
Gwangjin-gu,33.2
Gwangjin-gu,30.9
Gwangjin-gu,32.5
Gangseo-gu,31.3
Guro-gu,32.2
Gangseo-gu,30.9
Gangseo-gu,31.4
Jongno-gu,31.3
Gwangjin-gu,32.4
Gangseo-gu,31.2
Guro-gu,31.6
Gangseo-gu,32.1
Jongno-gu,33
Gwangjin-gu,31.2
Gangseo-gu,31.5
Gangseo-gu,31.9
Guro-gu,31.6
Guro-gu,31.2
Gangseo-gu,31.2
Gwangjin-gu,32.8
Gangseo-gu,31.4
Seongdong-gu,31.6
Gangbuk-gu,29.5
Gangseo-gu,31.5
Gangseo-gu,30.2
Gangseo-gu,29.7
Guro-gu,30.9
Gwangjin-gu,31.4
Gwangjin-gu,
Gangseo-gu,31.3
Guro-gu,31.3
Gwangjin-gu,31.6
Guro-gu,31.6
Seongdong-gu,32.7
Seongdong-gu,31.7
Gwangjin-gu,32.4
Gwangjin-gu,31.7
Guro-gu,31.2
Gwangjin-gu,32.2
Gwangjin-gu,32.2
Guro-gu,31.6
Seoul_Grand_Park,31.8
Guro-gu,32.5
Gwangjin-gu,32.7
Guro-gu,32.9
Gwangjin-gu,32
Guro-gu,32.2
Guro-gu,
Seongdong-gu,32.1
Songpa-gu,32
Seongdong-gu,32.1
Seongdong-gu,31.9
Seongdong-gu,32.4
Seongdong-gu,
Gangbuk-gu,30.5
Seocho-gu,30.3
Seongdong-gu,32
Seongdong-gu,31.4
Seoul_Grand_Park,30.6
Seongdong-gu,32
Seocho-gu,30.1
Seongdong-gu,31.7
Seongdong-gu,31.8
Seongbuk-gu,31.9
Seoul_Grand_Park,
Gwangjin-gu,31.8
Gwangjin-gu,32.6
Seongdong-gu,31.3
Gangbuk-gu,31.5
Guro-gu,31.8
Guro-gu,32.3
Guro-gu,32.4
Seongdong-gu,32.1
Seongdong-gu,32.3
Seongdong-gu,31.6
Seongdong-gu,31.7
Seongdong-gu,31.9
Seongdong-gu,31.7
Seongbuk-gu,31.2
Seongdong-gu,32.2
Seongdong-gu,31.6
Seongdong-gu,-40
Mapo-gu,30.7
Songpa-gu,30.9
Seongbuk-gu,31.6
Songpa-gu,32.7
Songpa-gu,32.1
Songpa-gu,32
Songpa-gu,30.9
Songpa-gu,31.8
Songpa-gu,32.6
Seongbuk-gu,31.7
Songpa-gu,32.3
Seongbuk-gu,31.3
Seongbuk-gu,31.5
Songpa-gu,32.5
Seongdong-gu,32.8
Songpa-gu,31.2
Songpa-gu,32.4
Seongbuk-gu,31.5
Seongbuk-gu,29.7
Seongbuk-gu,-40
Mapo-gu,31.3
Songpa-gu,32.2
Seongbuk-gu,-40
Seongbuk-gu,-40
Seongbuk-gu,
Yangcheon-gu,31.3
Songpa-gu,32.1
Seongbuk-gu,32.2
Seongbuk-gu,31.1
Mapo-gu,31.6
Seongdong-gu,31.8
Seongbuk-gu,31.3
Songpa-gu,32.1
Seongdong-gu,29.5
Seongbuk-gu,31.2
Songpa-gu,
Seongbuk-gu,31.4
Seongbuk-gu,32.1
Seongbuk-gu,31.7
Seongbuk-gu,30.9
Seongbuk-gu,31.9
Seongdong-gu,31.3
Songpa-gu,32.3
Seongdong-gu,-40
Seongdong-gu,32
Seongbuk-gu,31.3
